instructs.started,instructs.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetX,cueOri,congr,corrAns
0.0003,2.3125,Benedict,1,2025-12-18,posner,2023.2.2,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,
,,Benedict,1,2025-12-18,posner,2023.2.2,Win32,60.60606061,2.3285,4.0489,-0.285632984,0.016642933,1.0,0.0,0.0,0.7173,target,4.0493,5.049,0.0,0.0,0.0,2.0,1.0,-0.35,0.0,1.0,left
,,Benedict,1,2025-12-18,posner,2023.2.2,Win32,60.60606061,5.0505,6.6837,0.308392586,-0.007254632,1.0,0.0,0.0,0.6171,target,6.6838,7.6845,0.0,1.0,1.0,5.0,1.0,0.35,180.0,1.0,right
,,Benedict,1,2025-12-18,posner,2023.2.2,Win32,60.60606061,7.6852,9.2695,-0.292460847,0.006401138,1.0,0.0,0.0,0.5836,target,9.2696,10.2706,0.0,2.0,2.0,0.0,1.0,-0.35,0.0,1.0,left
,,Benedict,1,2025-12-18,posner,2023.2.2,Win32,60.60606061,10.2714,11.8889,-0.372119497,-0.0038407,1.0,0.0,0.0,0.617,target,11.889,12.8903,0.0,3.0,3.0,4.0,1.0,-0.35,0.0,1.0,left
,,Benedict,1,2025-12-18,posner,2023.2.2,Win32,60.60606061,12.891,14.4924,-0.276529109,-0.006116669,1.0,0.0,0.0,0.6008,target,14.4925,15.4929,0.0,4.0,4.0,8.0,1.0,-0.35,180.0,0.0,left
,,Benedict,1,2025-12-18,posner,2023.2.2,Win32,60.60606061,15.4936,17.0452,-0.341394026,-0.026600302,1.0,0.0,0.0,0.5508,target,17.0454,18.0464,0.0,5.0,5.0,12.0,1.0,-0.35,180.0,0.0,left
,,Benedict,1,2025-12-18,posner,2023.2.2,Win32,60.60606061,18.0473,19.6146,0.308392586,0.013229001,1.0,0.0,0.0,0.5506,target,19.6148,20.6155,0.0,6.0,6.0,11.0,1.0,0.35,0.0,0.0,right
,,Benedict,1,2025-12-18,posner,2023.2.2,Win32,60.60606061,20.6164,22.0999,0.343670038,-0.006116669,1.0,0.0,0.0,0.4669,target,22.0999,23.1013,0.0,7.0,7.0,1.0,1.0,0.35,180.0,1.0,right
,,Benedict,1,2025-12-18,posner,2023.2.2,Win32,60.60606061,23.1018,24.9699,0.413086806,-0.0038407,1.0,0.0,0.0,0.8671,target,24.97,25.9714,0.0,8.0,8.0,9.0,1.0,0.35,0.0,0.0,right
,,Benedict,1,2025-12-18,posner,2023.2.2,Win32,60.60606061,25.972,27.4563,0.266287357,0.0018492,1.0,0.0,0.0,0.4838,target,27.4564,28.4574,0.0,9.0,9.0,3.0,1.0,0.35,180.0,1.0,right
,,Benedict,1,2025-12-18,posner,2023.2.2,Win32,60.60606061,28.4582,30.0591,-0.37098149,0.005263132,1.0,0.0,0.0,0.6003,target,30.0592,31.0603,0.0,10.0,10.0,10.0,1.0,-0.35,180.0,0.0,left
,,Benedict,1,2025-12-18,posner,2023.2.2,Win32,60.60606061,31.061,32.5288,0.260597457,0.0018492,1.0,0.0,0.0,0.4672,target,32.529,33.5296,0.0,11.0,11.0,7.0,1.0,0.35,180.0,1.0,right
,,Benedict,1,2025-12-18,posner,2023.2.2,Win32,60.60606061,33.5303,34.9981,-0.443812233,-0.008392594,1.0,0.0,0.0,0.4669,target,34.9981,35.999,0.0,12.0,12.0,6.0,1.0,-0.35,0.0,1.0,left
,,Benedict,1,2025-12-18,posner,2023.2.2,Win32,60.60606061,35.9997,37.5673,0.291322884,0.018918902,1.0,0.0,0.0,0.5511,target,37.5674,38.5686,0.0,13.0,13.0,13.0,1.0,0.35,0.0,0.0,right
