instructs.started,instructs.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetX,cueOri,congr,corrAns
0.0001,7.6975,999,1,2025-12-16,posner,2023.2.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,
,,999,1,2025-12-16,posner,2023.2.2,Win32,60.24096386,7.7002,9.8662,-0.300961538,-0.010576923,1.0,0.0,0.0,1.151,target,9.8663,10.8671,0.0,0.0,0.0,12.0,1.0,-0.35,180.0,0.0,left
,,999,1,2025-12-16,posner,2023.2.2,Win32,60.24096386,10.8674,12.3846,0.285576923,0.006730769,1.0,0.0,0.0,0.517,target,12.3847,13.3855,0.0,1.0,1.0,3.0,1.0,0.35,180.0,1.0,right
,,999,1,2025-12-16,posner,2023.2.2,Win32,60.24096386,13.3857,14.937,0.370192308,-0.014423077,1.0,0.0,0.0,0.5507,target,14.937,15.9376,0.0,2.0,2.0,1.0,1.0,0.35,180.0,1.0,right
,,999,1,2025-12-16,posner,2023.2.2,Win32,60.24096386,15.9379,17.8226,0.420192308,0.022115385,1.0,0.0,0.0,0.8841,target,17.8226,18.8234,0.0,3.0,3.0,7.0,1.0,0.35,180.0,1.0,right
,,999,1,2025-12-16,posner,2023.2.2,Win32,60.24096386,18.8236,20.3414,0.421153846,0.013461538,1.0,0.0,0.0,0.5171,target,20.3414,21.3422,0.0,4.0,4.0,13.0,1.0,0.35,0.0,0.0,right
,,999,1,2025-12-16,posner,2023.2.2,Win32,60.24096386,21.3424,22.86,0.317307692,0.014423077,1.0,0.0,0.0,0.517,target,22.8601,23.8608,0.0,5.0,5.0,5.0,1.0,0.35,180.0,1.0,right
,,999,1,2025-12-16,posner,2023.2.2,Win32,60.24096386,23.8611,25.4288,-0.356730769,0.028846154,1.0,0.0,0.0,0.5671,target,25.4288,26.4299,0.0,6.0,6.0,10.0,1.0,-0.35,180.0,0.0,left
,,999,1,2025-12-16,posner,2023.2.2,Win32,60.24096386,26.43,27.9811,-0.361538462,-0.007692308,1.0,0.0,0.0,0.5505,target,27.9811,28.9817,0.0,7.0,7.0,4.0,1.0,-0.35,0.0,1.0,left
,,999,1,2025-12-16,posner,2023.2.2,Win32,60.24096386,28.9819,30.8,-0.3625,0.0375,1.0,0.0,0.0,0.8173,target,30.8,31.8007,0.0,8.0,8.0,6.0,1.0,-0.35,0.0,1.0,left
,,999,1,2025-12-16,posner,2023.2.2,Win32,60.24096386,31.8009,33.3854,0.320192308,-0.069230769,1.0,0.0,0.0,0.5837,target,33.3854,34.3863,0.0,9.0,9.0,9.0,1.0,0.35,0.0,0.0,right
,,999,1,2025-12-16,posner,2023.2.2,Win32,60.24096386,34.3865,35.9709,0.301923077,-0.017307692,1.0,0.0,0.0,0.5838,target,35.9709,36.9717,0.0,10.0,10.0,11.0,1.0,0.35,0.0,0.0,right
,,999,1,2025-12-16,posner,2023.2.2,Win32,60.24096386,36.9719,38.5066,-0.264423077,-0.004807692,1.0,0.0,0.0,0.5339,target,38.5066,39.5072,0.0,11.0,11.0,0.0,1.0,-0.35,0.0,1.0,left
,,999,1,2025-12-16,posner,2023.2.2,Win32,60.24096386,39.5074,41.1585,-0.300961538,0.010576923,1.0,0.0,0.0,0.6504,target,41.1585,42.1594,0.0,12.0,12.0,8.0,1.0,-0.35,180.0,0.0,left
,,999,1,2025-12-16,posner,2023.2.2,Win32,60.24096386,42.1596,43.9777,-0.265384615,-0.025,1.0,0.0,0.0,0.8175,target,43.9777,44.9783,0.0,13.0,13.0,2.0,1.0,-0.35,0.0,1.0,left
