instructs.started,instructs.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetX,cueOri,congr,corrAns
0.0003,37.6684,1111,1,2025-12-18,posner,2023.2.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,
,,1111,1,2025-12-18,posner,2023.2.2,Win32,60.24096386,37.6741,39.5372,-0.39680778,0.027338754,1.0,0.0,0.0,0.8502,target,39.5373,40.5384,0.0,0.0,0.0,8.0,1.0,-0.35,180.0,0.0,left
,,1111,1,2025-12-18,posner,2023.2.2,Win32,60.24096386,40.5387,42.6902,0.274283755,0.011535982,1.0,0.0,0.0,1.151,target,42.6902,43.6915,0.0,1.0,1.0,9.0,1.0,0.35,0.0,0.0,right
,,1111,1,2025-12-18,posner,2023.2.2,Win32,60.24096386,43.6924,45.4093,0.321692003,-0.006373853,1.0,0.0,0.0,0.6999,target,45.4093,46.4106,0.0,2.0,2.0,11.0,1.0,0.35,0.0,0.0,right
,,1111,1,2025-12-18,posner,2023.2.2,Win32,60.24096386,46.4111,48.0621,0.28376581,-0.001106363,1.0,0.0,0.0,0.6502,target,48.0622,49.0638,0.0,3.0,3.0,5.0,1.0,0.35,180.0,1.0,right
,,1111,1,2025-12-18,posner,2023.2.2,Win32,60.24096386,49.0644,50.6981,-0.371523359,0.05578377,1.0,0.0,0.0,0.6172,target,50.6981,51.6995,0.0,4.0,4.0,4.0,1.0,-0.35,0.0,1.0,left
,,1111,1,2025-12-18,posner,2023.2.2,Win32,60.24096386,51.7,53.5678,-0.431573918,0.027338754,1.0,0.0,0.0,0.8673,target,53.5678,54.5688,0.0,5.0,5.0,6.0,1.0,-0.35,0.0,1.0,left
,,1111,1,2025-12-18,posner,2023.2.2,Win32,60.24096386,54.5692,56.3041,-0.295669893,0.014696577,1.0,0.0,0.0,0.7342,target,56.3043,57.3047,0.0,6.0,6.0,10.0,1.0,-0.35,180.0,0.0,left
,,1111,1,2025-12-18,posner,2023.2.2,Win32,60.24096386,57.3049,58.9229,0.37542144,-0.013748439,1.0,0.0,0.0,0.6164,target,58.9229,59.924,0.0,7.0,7.0,13.0,1.0,0.35,0.0,0.0,right
,,1111,1,2025-12-18,posner,2023.2.2,Win32,60.24096386,59.9243,61.2586,0.368046853,-0.013748439,1.0,0.0,0.0,0.3336,target,61.2587,62.2602,0.0,8.0,8.0,7.0,1.0,0.35,180.0,1.0,right
,,1111,1,2025-12-18,posner,2023.2.2,Win32,60.24096386,62.2606,64.1129,-0.384165604,0.044195091,1.0,0.0,0.0,0.8517,target,64.1131,65.1128,0.0,9.0,9.0,12.0,1.0,-0.35,180.0,0.0,left
,,1111,1,2025-12-18,posner,2023.2.2,Win32,60.24096386,65.1134,66.764,0.340655572,0.003107864,1.0,0.0,0.0,0.6501,target,66.764,67.7655,0.0,10.0,10.0,1.0,1.0,0.35,180.0,1.0,right
,,1111,1,2025-12-18,posner,2023.2.2,Win32,60.24096386,67.7659,69.4501,-0.417878143,0.029445716,1.0,0.0,0.0,0.6839,target,69.4501,70.4515,0.0,11.0,11.0,2.0,1.0,-0.35,0.0,1.0,left
,,1111,1,2025-12-18,posner,2023.2.2,Win32,60.24096386,70.452,71.9527,0.383850098,-0.010587912,1.0,0.0,0.0,0.5003,target,71.9527,72.954,0.0,12.0,12.0,3.0,1.0,0.35,180.0,1.0,right
,,1111,1,2025-12-18,posner,2023.2.2,Win32,60.24096386,72.9545,74.7722,-0.310419268,0.007321822,1.0,0.0,0.0,0.8171,target,74.7722,75.7731,0.0,13.0,13.0,0.0,1.0,-0.35,0.0,1.0,left
