instructs.started,instructs.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetX,cueOri,congr,corrAns
0.001,67.436,Amelie,1,2025-12-16,posner,2023.2.2,MacIntel,34.48275862,,,,,,,,,,,,,,,,,,,,
,,Amelie,1,2025-12-16,posner,2023.2.2,MacIntel,34.48275862,67.447,69.027,0.332926829,-0.018292683,1.0,0.0,0.0,0.564,target,69.028,70.026,0.0,0.0,0.0,9.0,1.0,0.35,0.0,0.0,right
,,Amelie,1,2025-12-16,posner,2023.2.2,MacIntel,34.48275862,70.027,71.561,0.384146341,0.070731707,1.0,0.0,0.0,0.519,target,71.561,72.558,0.0,1.0,1.0,7.0,1.0,0.35,180.0,1.0,right
,,Amelie,1,2025-12-16,posner,2023.2.2,MacIntel,34.48275862,72.559,74.174,-0.312195122,0.007317073,1.0,0.0,0.0,0.599,target,74.174,75.173,0.0,2.0,2.0,10.0,1.0,-0.35,180.0,0.0,left
,,Amelie,1,2025-12-16,posner,2023.2.2,MacIntel,34.48275862,75.173,77.638,0.293902439,0.007317073,1.0,0.0,0.0,1.449,target,77.638,78.637,0.0,3.0,3.0,1.0,1.0,0.35,180.0,1.0,right
,,Amelie,1,2025-12-16,posner,2023.2.2,MacIntel,34.48275862,78.637,80.179,-0.347560976,-0.025609756,1.0,0.0,0.0,0.54,target,80.179,81.169,0.0,4.0,4.0,2.0,1.0,-0.35,0.0,1.0,left
,,Amelie,1,2025-12-16,posner,2023.2.2,MacIntel,34.48275862,81.169,82.923,0.25,0.012195122,1.0,0.0,0.0,0.736,target,82.923,83.917,0.0,5.0,5.0,13.0,1.0,0.35,0.0,0.0,right
,,Amelie,1,2025-12-16,posner,2023.2.2,MacIntel,34.48275862,83.918,85.433,0.301219512,-0.008536585,1.0,0.0,0.0,0.5,target,85.433,86.433,0.0,6.0,6.0,3.0,1.0,0.35,180.0,1.0,right
,,Amelie,1,2025-12-16,posner,2023.2.2,MacIntel,34.48275862,86.433,88.032,-0.434146341,0.0,1.0,0.0,0.0,0.583,target,88.032,89.03,0.0,7.0,7.0,0.0,1.0,-0.35,0.0,1.0,left
,,Amelie,1,2025-12-16,posner,2023.2.2,MacIntel,34.48275862,89.03,90.652,-0.3,0.002439024,1.0,0.0,0.0,0.622,target,90.652,91.648,0.0,8.0,8.0,12.0,1.0,-0.35,180.0,0.0,left
,,Amelie,1,2025-12-16,posner,2023.2.2,MacIntel,34.48275862,91.648,93.381,0.401219512,0.035365854,1.0,0.0,0.0,0.717,target,93.381,94.405,0.0,9.0,9.0,11.0,1.0,0.35,0.0,0.0,right
,,Amelie,1,2025-12-16,posner,2023.2.2,MacIntel,34.48275862,94.406,96.959,-0.306097561,0.003658537,1.0,0.0,0.0,1.548,target,96.959,97.958,0.0,10.0,10.0,4.0,1.0,-0.35,0.0,1.0,left
,,Amelie,1,2025-12-16,posner,2023.2.2,MacIntel,34.48275862,97.958,99.54,0.253658537,-0.025609756,1.0,0.0,0.0,0.565,target,99.54,100.54,0.0,11.0,11.0,5.0,1.0,0.35,180.0,1.0,right
,,Amelie,1,2025-12-16,posner,2023.2.2,MacIntel,34.48275862,100.54,102.038,-0.309756098,0.017073171,1.0,0.0,0.0,0.483,target,102.039,103.038,0.0,12.0,12.0,8.0,1.0,-0.35,180.0,0.0,left
,,Amelie,1,2025-12-16,posner,2023.2.2,MacIntel,34.48275862,103.038,104.654,-0.269512195,-0.052439024,1.0,0.0,0.0,0.598,target,104.654,105.653,0.0,13.0,13.0,6.0,1.0,-0.35,0.0,1.0,left
