instructs.started,instructs.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetX,cueOri,congr,corrAns
0.0003,2.3633,1,1,2025-12-17,posner,2023.2.2,Win32,75.18796992,,,,,,,,,,,,,,,,,,,,
,,1,1,2025-12-17,posner,2023.2.2,Win32,75.18796992,2.3665,3.769,0.292709467,0.033188248,1.0,0.0,0.0,0.3868,target,3.7691,4.7689,0.0,0.0,0.0,3.0,1.0,0.35,180.0,1.0,right
,,1,1,2025-12-17,posner,2023.2.2,Win32,75.18796992,4.7692,6.0096,0.441784548,0.026659412,1.0,0.0,0.0,0.2273,target,6.0096,7.0094,0.0,1.0,1.0,5.0,1.0,0.35,180.0,1.0,right
,,1,1,2025-12-17,posner,2023.2.2,Win32,75.18796992,7.0097,8.57,-0.449401523,-0.049510337,1.0,0.0,0.0,0.552,target,8.57,9.57,0.0,2.0,2.0,12.0,1.0,-0.35,180.0,0.0,left
,,1,1,2025-12-17,posner,2023.2.2,Win32,75.18796992,9.5702,11.0371,-0.371055495,-0.002720348,1.0,0.0,0.0,0.4535,target,11.0372,12.0373,0.0,3.0,3.0,2.0,1.0,-0.35,0.0,1.0,left
,,1,1,2025-12-17,posner,2023.2.2,Win32,75.18796992,12.0374,13.5696,0.314472252,-0.02992383,1.0,0.0,0.0,0.5187,target,13.5696,14.5662,0.0,4.0,4.0,9.0,1.0,0.35,0.0,0.0,right
,,1,1,2025-12-17,posner,2023.2.2,Win32,75.18796992,14.5664,16.14,-0.377584331,0.007072905,1.0,0.0,0.0,0.5554,target,16.1401,17.1319,0.0,5.0,5.0,6.0,1.0,-0.35,0.0,1.0,left
,,1,1,2025-12-17,posner,2023.2.2,Win32,75.18796992,17.132,18.826,-0.429815016,0.025571273,1.0,0.0,0.0,0.6808,target,18.826,19.8258,0.0,6.0,6.0,10.0,1.0,-0.35,180.0,0.0,left
,,1,1,2025-12-17,posner,2023.2.2,Win32,75.18796992,19.8259,21.2797,0.297062024,0.028835691,1.0,0.0,0.0,0.4403,target,21.2797,22.28,0.0,7.0,7.0,1.0,1.0,0.35,180.0,1.0,right
,,1,1,2025-12-17,posner,2023.2.2,Win32,75.18796992,22.2801,23.8005,0.410228509,-0.002720348,1.0,0.0,0.0,0.5073,target,23.8005,24.7953,0.0,8.0,8.0,11.0,1.0,0.35,0.0,0.0,right
,,1,1,2025-12-17,posner,2023.2.2,Win32,75.18796992,24.7955,26.094,-0.304678999,-0.008161045,1.0,0.0,0.0,0.2932,target,26.094,27.0941,0.0,9.0,9.0,4.0,1.0,-0.35,0.0,1.0,left
,,1,1,2025-12-17,posner,2023.2.2,Win32,75.18796992,27.0943,28.3361,-0.298150163,-0.001632209,1.0,0.0,0.0,0.2417,target,28.3361,29.3356,0.0,10.0,10.0,0.0,1.0,-0.35,0.0,1.0,left
,,1,1,2025-12-17,posner,2023.2.2,Win32,75.18796992,29.3357,31.1621,0.388465724,-0.003808487,1.0,0.0,0.0,0.8138,target,31.1621,32.1619,0.0,11.0,11.0,7.0,1.0,0.35,180.0,1.0,right
,,1,1,2025-12-17,posner,2023.2.2,Win32,75.18796992,32.1621,33.5894,-0.445048966,-0.022306855,1.0,0.0,0.0,0.4134,target,33.5894,34.5893,0.0,12.0,12.0,8.0,1.0,-0.35,180.0,0.0,left
,,1,1,2025-12-17,posner,2023.2.2,Win32,75.18796992,34.5896,36.0966,0.329706202,0.036452666,1.0,0.0,0.0,0.4936,target,36.0967,37.0968,0.0,13.0,13.0,13.0,1.0,0.35,0.0,0.0,right
