instructs.started,instructs.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetX,cueOri,congr,corrAns
0.0001,16.246,Anima,2,2025-12-17,posner,2023.2.2,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,
,,Anima,2,2025-12-17,posner,2023.2.2,Win32,142.8571429,16.2483,17.6142,-0.31712963,0.009259259,1.0,0.0,0.0,0.3611,target,17.6142,18.6141,0.0,0.0,0.0,10.0,1.0,-0.35,180.0,0.0,left
,,Anima,2,2025-12-17,posner,2023.2.2,Win32,142.8571429,18.6144,20.1557,0.37962963,0.020833333,1.0,0.0,0.0,0.5348,target,20.1557,21.1556,0.0,1.0,1.0,3.0,1.0,0.35,180.0,1.0,right
,,Anima,2,2025-12-17,posner,2023.2.2,Win32,142.8571429,21.1558,22.5167,0.388888889,0.018518519,1.0,0.0,0.0,0.3543,target,22.5167,23.5167,0.0,2.0,2.0,1.0,1.0,0.35,180.0,1.0,right
,,Anima,2,2025-12-17,posner,2023.2.2,Win32,142.8571429,23.5169,24.8154,-0.331018519,0.037037037,1.0,0.0,0.0,0.2917,target,24.8154,25.8152,0.0,3.0,3.0,8.0,1.0,-0.35,180.0,0.0,left
,,Anima,2,2025-12-17,posner,2023.2.2,Win32,142.8571429,25.8155,27.7666,-0.261574074,0.018518519,1.0,0.0,0.0,0.9445,target,27.7666,28.7665,0.0,4.0,4.0,2.0,1.0,-0.35,0.0,1.0,left
,,Anima,2,2025-12-17,posner,2023.2.2,Win32,142.8571429,28.7667,30.5165,-0.365740741,0.002314815,1.0,0.0,0.0,0.7431,target,30.5166,31.5165,0.0,5.0,5.0,12.0,1.0,-0.35,180.0,0.0,left
,,Anima,2,2025-12-17,posner,2023.2.2,Win32,142.8571429,31.5166,33.2873,-0.310185185,-0.006944444,1.0,0.0,0.0,0.7638,target,33.2874,34.2873,0.0,6.0,6.0,0.0,1.0,-0.35,0.0,1.0,left
,,Anima,2,2025-12-17,posner,2023.2.2,Win32,142.8571429,34.2875,35.6554,0.30787037,-0.006944444,1.0,0.0,0.0,0.3611,target,35.6554,36.6553,0.0,7.0,7.0,5.0,1.0,0.35,180.0,1.0,right
,,Anima,2,2025-12-17,posner,2023.2.2,Win32,142.8571429,36.6555,38.2248,0.358796296,-0.032407407,1.0,0.0,0.0,0.5625,target,38.2248,39.2246,0.0,8.0,8.0,9.0,1.0,0.35,0.0,0.0,right
,,Anima,2,2025-12-17,posner,2023.2.2,Win32,142.8571429,39.2249,40.801,0.31712963,-0.030092593,1.0,0.0,0.0,0.5694,target,40.8011,41.801,0.0,9.0,9.0,11.0,1.0,0.35,0.0,0.0,right
,,Anima,2,2025-12-17,posner,2023.2.2,Win32,142.8571429,41.8012,43.4816,0.310185185,0.027777778,1.0,0.0,0.0,0.6735,target,43.4816,44.4727,0.0,10.0,10.0,7.0,1.0,0.35,180.0,1.0,right
,,Anima,2,2025-12-17,posner,2023.2.2,Win32,142.8571429,44.4729,45.7663,-0.298136646,-0.030020704,1.0,0.0,0.0,0.2916,target,45.7663,46.7663,0.0,11.0,11.0,6.0,1.0,-0.35,0.0,1.0,left
,,Anima,2,2025-12-17,posner,2023.2.2,Win32,142.8571429,46.7664,48.1412,-0.333333333,-0.005175983,1.0,0.0,0.0,0.368,target,48.1412,49.1412,0.0,12.0,12.0,4.0,1.0,-0.35,0.0,1.0,left
,,Anima,2,2025-12-17,posner,2023.2.2,Win32,142.8571429,49.1414,50.5231,0.303312629,0.02173913,1.0,0.0,0.0,0.375,target,50.5231,51.5231,0.0,13.0,13.0,13.0,1.0,0.35,0.0,0.0,right
