instructs.started,instructs.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetX,cueOri,congr,corrAns
0.0001,7.3066,7,1,2025-12-22,posner,2023.2.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,
,,7,1,2025-12-22,posner,2023.2.2,Win32,60.24096386,7.3092,8.8568,0.301985371,-0.004702194,1.0,0.0,0.0,0.5333,target,8.8569,9.8568,0.0,0.0,0.0,5.0,1.0,0.35,180.0,1.0,right
,,7,1,2025-12-22,posner,2023.2.2,Win32,60.24096386,9.857,11.3731,-0.299895507,-0.031870428,1.0,0.0,0.0,0.4999,target,11.3731,12.3733,0.0,1.0,1.0,10.0,1.0,-0.35,180.0,0.0,left
,,7,1,2025-12-22,posner,2023.2.2,Win32,60.24096386,12.3734,13.9231,0.396029258,0.031870428,1.0,0.0,0.0,0.5332,target,13.9231,14.9231,0.0,2.0,2.0,7.0,1.0,0.35,180.0,1.0,right
,,7,1,2025-12-22,posner,2023.2.2,Win32,60.24096386,14.9233,16.4398,0.428422153,-0.018286311,1.0,0.0,0.0,0.5003,target,16.4399,17.4399,0.0,3.0,3.0,1.0,1.0,0.35,180.0,1.0,right
,,7,1,2025-12-22,posner,2023.2.2,Win32,60.24096386,17.44,19.1732,-0.306165099,-0.003657262,1.0,0.0,0.0,0.7169,target,19.1733,20.1732,0.0,4.0,4.0,12.0,1.0,-0.35,180.0,0.0,left
,,7,1,2025-12-22,posner,2023.2.2,Win32,60.24096386,20.1733,21.5731,-0.32183908,-0.021421108,1.0,0.0,0.0,0.3834,target,21.5731,22.5732,0.0,5.0,5.0,0.0,1.0,-0.35,0.0,1.0,left
,,7,1,2025-12-22,posner,2023.2.2,Win32,60.24096386,22.5733,24.0898,-0.314524556,-0.026645768,1.0,0.0,0.0,0.5,target,24.0899,25.0897,0.0,6.0,6.0,8.0,1.0,-0.35,180.0,0.0,left
,,7,1,2025-12-22,posner,2023.2.2,Win32,60.24096386,25.0898,26.8732,0.309299896,-0.035005225,1.0,0.0,0.0,0.7667,target,26.8732,27.8731,0.0,7.0,7.0,11.0,1.0,0.35,0.0,0.0,right
,,7,1,2025-12-22,posner,2023.2.2,Win32,60.24096386,27.8732,29.5231,0.417972832,-0.009926855,1.0,0.0,0.0,0.6335,target,29.5231,30.523,0.0,8.0,8.0,13.0,1.0,0.35,0.0,0.0,right
,,7,1,2025-12-22,posner,2023.2.2,Win32,60.24096386,30.5231,32.6898,0.421107628,-0.014106583,1.0,0.0,0.0,1.15,target,32.6898,33.6899,0.0,9.0,9.0,9.0,1.0,0.35,0.0,0.0,right
,,7,1,2025-12-22,posner,2023.2.2,Win32,60.24096386,33.69,35.1231,-0.251828631,-0.017241379,1.0,0.0,0.0,0.4166,target,35.1231,36.1231,0.0,10.0,10.0,6.0,1.0,-0.35,0.0,1.0,left
,,7,1,2025-12-22,posner,2023.2.2,Win32,60.24096386,36.1232,37.7564,-0.34169279,-0.017241379,1.0,0.0,0.0,0.6167,target,37.7564,38.7564,0.0,11.0,11.0,2.0,1.0,-0.35,0.0,1.0,left
,,7,1,2025-12-22,posner,2023.2.2,Win32,60.24096386,38.7565,40.3398,-0.337513062,-0.015151515,1.0,0.0,0.0,0.5667,target,40.3398,41.3397,0.0,12.0,12.0,4.0,1.0,-0.35,0.0,1.0,left
,,7,1,2025-12-22,posner,2023.2.2,Win32,60.24096386,41.3398,42.7064,0.381400209,-0.006792059,1.0,0.0,0.0,0.3499,target,42.7065,43.7063,0.0,13.0,13.0,3.0,1.0,0.35,180.0,1.0,right
