instructs.started,instructs.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetX,cueOri,congr,corrAns
0.0001,6.8573,Anima,1,2025-12-18,posner,2023.2.2,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,
,,Anima,1,2025-12-18,posner,2023.2.2,Win32,144.9275362,6.8597,8.4129,0.407867495,0.030020704,1.0,0.0,0.0,0.5484,target,8.413,9.4128,0.0,0.0,0.0,3.0,1.0,0.35,180.0,1.0,right
,,Anima,1,2025-12-18,posner,2023.2.2,Win32,144.9275362,9.4131,10.7947,-0.268115942,0.033126294,1.0,0.0,0.0,0.375,target,10.7947,11.7946,0.0,1.0,1.0,8.0,1.0,-0.35,180.0,0.0,left
,,Anima,1,2025-12-18,posner,2023.2.2,Win32,144.9275362,11.7948,13.5934,-0.425465839,-0.001035197,1.0,0.0,0.0,0.7918,target,13.5934,14.5932,0.0,2.0,2.0,2.0,1.0,-0.35,0.0,1.0,left
,,Anima,1,2025-12-18,posner,2023.2.2,Win32,144.9275362,14.5934,15.9228,-0.390269151,0.010351967,1.0,0.0,0.0,0.3228,target,15.9229,16.9195,0.0,3.0,3.0,6.0,1.0,-0.35,0.0,1.0,left
,,Anima,1,2025-12-18,posner,2023.2.2,Win32,144.9275362,16.9197,18.2737,-0.306418219,0.022774327,1.0,0.0,0.0,0.3473,target,18.2738,19.2737,0.0,4.0,4.0,10.0,1.0,-0.35,180.0,0.0,left
,,Anima,1,2025-12-18,posner,2023.2.2,Win32,144.9275362,19.2739,20.614,-0.317805383,0.004140787,1.0,0.0,0.0,0.3333,target,20.614,21.6139,0.0,5.0,5.0,12.0,1.0,-0.35,180.0,0.0,left
,,Anima,1,2025-12-18,posner,2023.2.2,Win32,144.9275362,21.6141,22.9682,0.316770186,-0.051759834,1.0,0.0,0.0,0.3472,target,22.9682,23.9681,0.0,6.0,6.0,13.0,1.0,0.35,0.0,0.0,right
,,Anima,1,2025-12-18,posner,2023.2.2,Win32,144.9275362,23.9682,25.5305,0.308488613,-0.001035197,1.0,0.0,0.0,0.5555,target,25.5306,26.5305,0.0,7.0,7.0,9.0,1.0,0.35,0.0,0.0,right
,,Anima,1,2025-12-18,posner,2023.2.2,Win32,144.9275362,26.5307,27.7875,-0.398550725,0.017598344,1.0,0.0,0.0,0.2501,target,27.7875,28.7874,0.0,8.0,8.0,0.0,1.0,-0.35,0.0,1.0,left
,,Anima,1,2025-12-18,posner,2023.2.2,Win32,144.9275362,28.7876,30.086,0.423395445,0.044513458,1.0,0.0,0.0,0.2916,target,30.086,31.0859,0.0,9.0,9.0,1.0,1.0,0.35,180.0,1.0,right
,,Anima,1,2025-12-18,posner,2023.2.2,Win32,144.9275362,31.0861,32.4332,0.412008282,-0.01863354,1.0,0.0,0.0,0.3402,target,32.4332,33.4331,0.0,10.0,10.0,7.0,1.0,0.35,180.0,1.0,right
,,Anima,1,2025-12-18,posner,2023.2.2,Win32,144.9275362,33.4333,34.697,-0.303312629,0.030020704,1.0,0.0,0.0,0.257,target,34.697,35.697,0.0,11.0,11.0,4.0,1.0,-0.35,0.0,1.0,left
,,Anima,1,2025-12-18,posner,2023.2.2,Win32,144.9275362,35.6971,37.0095,0.366459627,0.001035197,1.0,0.0,0.0,0.3056,target,37.0095,38.0094,0.0,12.0,12.0,11.0,1.0,0.35,0.0,0.0,right
,,Anima,1,2025-12-18,posner,2023.2.2,Win32,144.9275362,38.0096,39.3151,0.368530021,0.013457557,1.0,0.0,0.0,0.2987,target,39.3151,40.3149,0.0,13.0,13.0,5.0,1.0,0.35,180.0,1.0,right
