instructs.started,instructs.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetX,cueOri,congr,corrAns
0.0004,2.5682,antonia,1,2025-12-18,posner,2023.2.2,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,
,,antonia,1,2025-12-18,posner,2023.2.2,Win32,59.17159763,2.5779,4.3358,-0.330365959,-0.026211702,1.0,0.0,0.0,0.7437,target,4.3364,5.3353,0.0,0.0,0.0,12.0,1.0,-0.35,180.0,0.0,left
,,antonia,1,2025-12-18,posner,2023.2.2,Win32,59.17159763,5.3362,7.1009,0.315529209,0.002472784,1.0,0.0,0.0,0.75,target,7.1011,8.1031,0.0,1.0,1.0,11.0,1.0,0.35,0.0,0.0,right
,,antonia,1,2025-12-18,posner,2023.2.2,Win32,59.17159763,8.1038,9.7346,0.40751734,-0.012364011,1.0,0.0,0.0,0.6172,target,9.7349,10.7344,0.0,2.0,2.0,1.0,1.0,0.35,180.0,1.0,right
,,antonia,1,2025-12-18,posner,2023.2.2,Win32,59.17159763,10.7349,12.5849,0.326409496,0.009396607,1.0,0.0,0.0,0.8338,target,12.585,13.5846,0.0,3.0,3.0,9.0,1.0,0.35,0.0,0.0,right
,,antonia,1,2025-12-18,posner,2023.2.2,Win32,59.17159763,13.5852,15.1842,-0.37586545,-0.039070243,1.0,0.0,0.0,0.5821,target,15.1843,16.1851,0.0,4.0,4.0,0.0,1.0,-0.35,0.0,1.0,left
,,antonia,1,2025-12-18,posner,2023.2.2,Win32,59.17159763,16.1855,17.9676,0.273986183,0.005440143,1.0,0.0,0.0,0.7659,target,17.9678,18.9678,0.0,5.0,5.0,13.0,1.0,0.35,0.0,0.0,right
,,antonia,1,2025-12-18,posner,2023.2.2,Win32,59.17159763,18.9684,20.6014,0.347181009,-0.019287834,1.0,0.0,0.0,0.6172,target,20.6015,21.6029,0.0,6.0,6.0,5.0,1.0,0.35,180.0,1.0,right
,,antonia,1,2025-12-18,posner,2023.2.2,Win32,59.17159763,21.6034,23.2515,0.391691395,0.072700297,1.0,0.0,0.0,0.6333,target,23.2516,24.2502,0.0,7.0,7.0,7.0,1.0,0.35,180.0,1.0,right
,,antonia,1,2025-12-18,posner,2023.2.2,Win32,59.17159763,24.2507,26.6344,-0.299703264,-0.009396652,1.0,0.0,0.0,1.3828,target,26.6346,27.6351,0.0,8.0,8.0,10.0,1.0,-0.35,180.0,0.0,left
,,antonia,1,2025-12-18,posner,2023.2.2,Win32,59.17159763,27.6357,29.6499,0.387734976,-0.019287834,1.0,0.0,0.0,0.9985,target,29.65,30.6502,0.0,9.0,9.0,3.0,1.0,0.35,180.0,1.0,right
,,antonia,1,2025-12-18,posner,2023.2.2,Win32,59.17159763,30.6507,32.4508,-0.317507418,0.029179016,1.0,0.0,0.0,0.7839,target,32.451,33.4584,0.0,10.0,10.0,8.0,1.0,-0.35,180.0,0.0,left
,,antonia,1,2025-12-18,posner,2023.2.2,Win32,59.17159763,33.459,35.1173,-0.398615217,0.011374861,1.0,0.0,0.0,0.6444,target,35.1175,36.1065,0.0,11.0,11.0,2.0,1.0,-0.35,0.0,1.0,left
,,antonia,1,2025-12-18,posner,2023.2.2,Win32,59.17159763,36.107,37.7739,-0.323442136,-0.024233447,1.0,0.0,0.0,0.6572,target,37.7741,38.7729,0.0,12.0,12.0,6.0,1.0,-0.35,0.0,1.0,left
,,antonia,1,2025-12-18,posner,2023.2.2,Win32,59.17159763,38.774,40.4406,-0.414441117,0.023244297,1.0,0.0,0.0,0.6574,target,40.4408,41.4379,0.0,13.0,13.0,4.0,1.0,-0.35,0.0,1.0,left
