instructs.started,instructs.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetX,cueOri,congr,corrAns
0.0,1.1233,1,1,2025-12-19,posner,2023.2.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,
,,1,1,2025-12-19,posner,2023.2.2,Win32,59.88023952,1.126,2.6917,-0.339612487,0.02744887,1.0,0.0,0.0,0.5504,target,2.6917,3.6927,0.0,0.0,0.0,4.0,1.0,-0.35,0.0,1.0,left
,,1,1,2025-12-19,posner,2023.2.2,Win32,59.88023952,3.6932,5.2441,0.372981701,0.001614639,1.0,0.0,0.0,0.5504,target,5.2441,6.2451,0.0,1.0,1.0,1.0,1.0,0.35,180.0,1.0,right
,,1,1,2025-12-19,posner,2023.2.2,Win32,59.88023952,6.2454,7.8467,-0.354682454,0.039289559,1.0,0.0,0.0,0.6005,target,7.8467,8.848,0.0,2.0,2.0,0.0,1.0,-0.35,0.0,1.0,left
,,1,1,2025-12-19,posner,2023.2.2,Win32,59.88023952,8.8483,10.5494,0.255651238,0.012378902,1.0,0.0,0.0,0.7005,target,10.5494,11.5507,0.0,3.0,3.0,3.0,1.0,0.35,180.0,1.0,right
,,1,1,2025-12-19,posner,2023.2.2,Win32,59.88023952,11.5513,13.3522,0.43649085,0.01883746,1.0,0.0,0.0,0.8004,target,13.3522,14.3532,0.0,4.0,4.0,5.0,1.0,0.35,180.0,1.0,right
,,1,1,2025-12-19,posner,2023.2.2,Win32,59.88023952,14.3536,16.0716,-0.326695371,0.005920344,1.0,0.0,0.0,0.7174,target,16.0717,17.073,0.0,5.0,5.0,10.0,1.0,-0.35,180.0,0.0,left
,,1,1,2025-12-19,posner,2023.2.2,Win32,59.88023952,17.0733,18.9579,-0.290096878,-0.016684607,1.0,0.0,0.0,0.8842,target,18.9579,19.9588,0.0,6.0,6.0,12.0,1.0,-0.35,180.0,0.0,left
,,1,1,2025-12-19,posner,2023.2.2,Win32,59.88023952,19.959,21.527,-0.311625404,-0.01022605,1.0,0.0,0.0,0.5671,target,21.527,22.5283,0.0,7.0,7.0,6.0,1.0,-0.35,0.0,1.0,left
,,1,1,2025-12-19,posner,2023.2.2,Win32,59.88023952,22.529,24.1463,0.357911733,-0.024219591,1.0,0.0,0.0,0.6005,target,24.1463,25.1476,0.0,8.0,8.0,9.0,1.0,0.35,0.0,0.0,right
,,1,1,2025-12-19,posner,2023.2.2,Win32,59.88023952,25.148,26.8657,-0.297631862,0.003767492,1.0,0.0,0.0,0.7166,target,26.8657,27.8673,0.0,9.0,9.0,8.0,1.0,-0.35,180.0,0.0,left
,,1,1,2025-12-19,posner,2023.2.2,Win32,59.88023952,27.8687,29.4684,0.324542519,-0.01883746,1.0,0.0,0.0,0.5839,target,29.4684,30.4696,0.0,10.0,10.0,11.0,1.0,0.35,0.0,0.0,right
,,1,1,2025-12-19,posner,2023.2.2,Win32,59.88023952,30.4701,32.2212,0.324542519,-0.026372443,1.0,0.0,0.0,0.7505,target,32.2212,33.222,0.0,11.0,11.0,13.0,1.0,0.35,0.0,0.0,right
,,1,1,2025-12-19,posner,2023.2.2,Win32,59.88023952,33.2223,34.9238,0.335306781,0.013455328,1.0,0.0,0.0,0.7006,target,34.9239,35.925,0.0,12.0,12.0,7.0,1.0,0.35,180.0,1.0,right
,,1,1,2025-12-19,posner,2023.2.2,Win32,59.88023952,35.9254,37.4429,-0.34714747,-0.004843918,1.0,0.0,0.0,0.517,target,37.4429,38.4443,0.0,13.0,13.0,2.0,1.0,-0.35,0.0,1.0,left
