instructs.started,instructs.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetX,cueOri,congr,corrAns
0.0001,1.7436,a,1,2025-12-20,posner,2023.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,
,,a,1,2025-12-20,posner,2023.2.2,MacIntel,60.24096386,1.7444,3.427,0.277915795,0.001906817,1.0,0.0,0.0,0.6671,target,3.427,4.427,0.0,0.0,0.0,7.0,1.0,0.35,180.0,1.0,right
,,a,1,2025-12-20,posner,2023.2.2,MacIntel,60.24096386,4.4271,6.0271,0.297229123,0.061377702,1.0,0.0,0.0,0.5835,target,6.0271,7.027,0.0,1.0,1.0,1.0,1.0,0.35,180.0,1.0,right
,,a,1,2025-12-20,posner,2023.2.2,MacIntel,60.24096386,7.0272,8.6604,0.390886506,0.026630056,1.0,0.0,0.0,0.6168,target,8.6605,9.6604,0.0,2.0,2.0,3.0,1.0,0.35,180.0,1.0,right
,,a,1,2025-12-20,posner,2023.2.2,MacIntel,60.24096386,9.6606,11.3438,-0.378159868,-0.034900192,1.0,0.0,0.0,0.6668,target,11.3438,12.3438,0.0,3.0,3.0,0.0,1.0,-0.35,0.0,1.0,left
,,a,1,2025-12-20,posner,2023.2.2,MacIntel,60.24096386,12.344,14.5438,-0.262879184,0.008580675,1.0,0.0,0.0,1.1834,target,14.5438,15.5438,0.0,4.0,4.0,8.0,1.0,-0.35,180.0,0.0,left
,,a,1,2025-12-20,posner,2023.2.2,MacIntel,60.24096386,15.544,17.3939,0.407029071,0.021051255,1.0,0.0,0.0,0.8333,target,17.3939,18.3939,0.0,5.0,5.0,5.0,1.0,0.35,180.0,1.0,right
,,a,1,2025-12-20,posner,2023.2.2,MacIntel,60.24096386,18.3939,20.1268,-0.287079411,-0.032655596,1.0,0.0,0.0,0.7163,target,20.1268,21.1272,0.0,6.0,6.0,10.0,1.0,-0.35,180.0,0.0,left
,,a,1,2025-12-20,posner,2023.2.2,MacIntel,60.24096386,21.1274,22.8439,-0.342747559,-0.067931703,1.0,0.0,0.0,0.7001,target,22.844,23.844,0.0,7.0,7.0,2.0,1.0,-0.35,0.0,1.0,left
,,a,1,2025-12-20,posner,2023.2.2,MacIntel,60.24096386,23.8441,25.5606,-0.390815682,-0.051293366,1.0,0.0,0.0,0.7001,target,25.5607,26.5606,0.0,8.0,8.0,12.0,1.0,-0.35,180.0,0.0,left
,,a,1,2025-12-20,posner,2023.2.2,MacIntel,60.24096386,26.5608,28.4773,0.284088433,0.021127528,1.0,0.0,0.0,0.9,target,28.4773,29.4774,0.0,9.0,9.0,13.0,1.0,0.35,0.0,0.0,right
,,a,1,2025-12-20,posner,2023.2.2,MacIntel,60.24096386,29.4774,31.044,-0.435789313,-0.00067011,1.0,0.0,0.0,0.5505,target,31.0441,32.044,0.0,10.0,10.0,6.0,1.0,-0.35,0.0,1.0,left
,,a,1,2025-12-20,posner,2023.2.2,MacIntel,60.24096386,32.0441,33.7607,0.314167103,0.005159301,1.0,0.0,0.0,0.7004,target,33.7608,34.7603,0.0,11.0,11.0,11.0,1.0,0.35,0.0,0.0,right
,,a,1,2025-12-20,posner,2023.2.2,MacIntel,60.24096386,34.7604,36.2436,-0.336705675,0.073908211,1.0,0.0,0.0,0.4828,target,36.2437,37.2441,0.0,12.0,12.0,4.0,1.0,-0.35,0.0,1.0,left
,,a,1,2025-12-20,posner,2023.2.2,MacIntel,60.24096386,37.2443,39.0103,0.256935364,0.050606912,1.0,0.0,0.0,0.7495,target,39.0104,40.0108,0.0,13.0,13.0,9.0,1.0,0.35,0.0,0.0,right
