instructs.started,instructs.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetX,cueOri,congr,corrAns
0.0003,3.6618,1,1,2025-12-18,posner,2023.2.2,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,
,,1,1,2025-12-18,posner,2023.2.2,Win32,59.52380952,3.6715,10.9734,0.300674303,-0.003582015,1.0,0.0,0.0,6.2991,target,10.9738,11.9741,0.0,0.0,0.0,13.0,1.0,0.35,0.0,0.0,right
,,1,1,2025-12-18,posner,2023.2.2,Win32,59.52380952,11.9753,13.4904,-0.260640488,-0.007796064,1.0,0.0,0.0,0.4931,target,13.4906,14.482,0.0,1.0,1.0,6.0,1.0,-0.35,0.0,1.0,left
,,1,1,2025-12-18,posner,2023.2.2,Win32,59.52380952,14.4826,15.8759,0.293931732,-0.00611046,1.0,0.0,0.0,0.386,target,15.876,16.8799,0.0,2.0,2.0,9.0,1.0,0.35,0.0,0.0,right
,,1,1,2025-12-18,posner,2023.2.2,Win32,59.52380952,16.8808,18.396,-0.306995339,-0.01116735,1.0,0.0,0.0,0.5,target,18.3961,19.3933,0.0,3.0,3.0,2.0,1.0,-0.35,0.0,1.0,left
,,1,1,2025-12-18,posner,2023.2.2,Win32,59.52380952,19.3938,21.2235,0.41108312,0.007374606,1.0,0.0,0.0,0.8283,target,21.2238,22.2284,0.0,4.0,4.0,7.0,1.0,0.35,180.0,1.0,right
,,1,1,2025-12-18,posner,2023.2.2,Win32,59.52380952,22.2291,23.6959,-0.351664508,-0.01116735,1.0,0.0,0.0,0.452,target,23.696,24.6874,0.0,5.0,5.0,4.0,1.0,-0.35,0.0,1.0,left
,,1,1,2025-12-18,posner,2023.2.2,Win32,59.52380952,24.6883,26.1317,0.319216182,-0.00105357,1.0,0.0,0.0,0.4353,target,26.1319,27.1224,0.0,6.0,6.0,1.0,1.0,0.35,180.0,1.0,right
,,1,1,2025-12-18,posner,2023.2.2,Win32,59.52380952,27.1236,28.6212,0.42625379,0.016645583,1.0,0.0,0.0,0.4924,target,28.6214,29.6275,0.0,7.0,7.0,11.0,1.0,0.35,0.0,0.0,right
,,1,1,2025-12-18,posner,2023.2.2,Win32,59.52380952,29.628,31.0617,-0.292667509,0.005689001,1.0,0.0,0.0,0.4181,target,31.0619,32.0548,0.0,8.0,8.0,12.0,1.0,-0.35,180.0,0.0,left
,,1,1,2025-12-18,posner,2023.2.2,Win32,59.52380952,32.0558,33.562,-0.355035794,-0.001896334,1.0,0.0,0.0,0.4924,target,33.5621,34.5627,0.0,9.0,9.0,0.0,1.0,-0.35,0.0,1.0,left
,,1,1,2025-12-18,posner,2023.2.2,Win32,59.52380952,34.5635,36.0549,-0.295195954,0.001474875,1.0,0.0,0.0,0.479,target,36.055,37.0443,0.0,10.0,10.0,8.0,1.0,-0.35,180.0,0.0,left
,,1,1,2025-12-18,posner,2023.2.2,Win32,59.52380952,37.045,38.4264,0.320901863,0.001474875,1.0,0.0,0.0,0.3728,target,38.4264,39.4274,0.0,11.0,11.0,5.0,1.0,0.35,180.0,1.0,right
,,1,1,2025-12-18,posner,2023.2.2,Win32,59.52380952,39.4281,40.8616,-0.360092684,-0.002739174,1.0,0.0,0.0,0.4252,target,40.8618,41.8606,0.0,12.0,12.0,10.0,1.0,-0.35,180.0,0.0,left
,,1,1,2025-12-18,posner,2023.2.2,Win32,59.52380952,41.8613,43.269,0.296460177,0.003160556,1.0,0.0,0.0,0.3967,target,43.2691,44.275,0.0,13.0,13.0,3.0,1.0,0.35,180.0,1.0,right
