instructs.started,instructs.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetX,cueOri,congr,corrAns
0.0,1.411,ak2,1,2025-12-16,posner,2023.2.2,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,
,,ak2,1,2025-12-16,posner,2023.2.2,Win32,59.95203837,1.415,2.958,-0.433494559,-0.057194665,1.0,0.0,0.0,0.532,target,2.958,3.958,0.0,0.0,0.0,8.0,1.0,-0.35,180.0,0.0,left
,,ak2,1,2025-12-16,posner,2023.2.2,Win32,59.95203837,3.959,5.476,-0.344498179,0.006650544,1.0,0.0,0.0,0.5,target,5.476,6.475,0.0,1.0,1.0,0.0,1.0,-0.35,0.0,1.0,left
,,ak2,1,2025-12-16,posner,2023.2.2,Win32,59.95203837,6.476,8.075,0.384885186,-0.01850059,1.0,0.0,0.0,0.583,target,8.075,9.074,0.0,2.0,2.0,9.0,1.0,0.35,0.0,0.0,right
,,ak2,1,2025-12-16,posner,2023.2.2,Win32,59.95203837,9.076,10.657,0.278476406,-0.004957686,1.0,0.0,0.0,0.566,target,10.658,11.657,0.0,3.0,3.0,1.0,1.0,0.35,180.0,1.0,right
,,ak2,1,2025-12-16,posner,2023.2.2,Win32,59.95203837,11.658,13.175,-0.374486109,0.001813785,1.0,0.0,0.0,0.516,target,13.175,14.174,0.0,4.0,4.0,10.0,1.0,-0.35,180.0,0.0,left
,,ak2,1,2025-12-16,posner,2023.2.2,Win32,59.95203837,14.174,15.658,0.42261185,-0.02527206,1.0,0.0,0.0,0.483,target,15.658,16.658,0.0,5.0,5.0,13.0,1.0,0.35,0.0,0.0,right
,,ak2,1,2025-12-16,posner,2023.2.2,Win32,59.95203837,16.658,18.141,-0.350302312,-0.012696493,1.0,0.0,0.0,0.467,target,18.141,19.14,0.0,6.0,6.0,12.0,1.0,-0.35,180.0,0.0,left
,,ak2,1,2025-12-16,posner,2023.2.2,Win32,59.95203837,19.141,20.708,-0.36964935,-0.03688029,1.0,0.0,0.0,0.55,target,20.708,21.708,0.0,7.0,7.0,4.0,1.0,-0.35,0.0,1.0,left
,,ak2,1,2025-12-16,posner,2023.2.2,Win32,59.95203837,21.709,23.478,-0.33482466,0.045344619,1.0,0.0,0.0,0.754,target,23.478,24.474,0.0,8.0,8.0,2.0,1.0,-0.35,0.0,1.0,left
,,ak2,1,2025-12-16,posner,2023.2.2,Win32,59.95203837,24.474,25.974,0.390689209,-0.011729156,1.0,0.0,0.0,0.498,target,25.974,26.974,0.0,9.0,9.0,11.0,1.0,0.35,0.0,0.0,right
,,ak2,1,2025-12-16,posner,2023.2.2,Win32,59.95203837,26.975,28.591,-0.336759371,-0.026239434,1.0,0.0,0.0,0.6,target,28.591,29.591,0.0,10.0,10.0,6.0,1.0,-0.35,0.0,1.0,left
,,ak2,1,2025-12-16,posner,2023.2.2,Win32,59.95203837,29.591,31.142,0.296856106,-0.029141483,1.0,0.0,0.0,0.534,target,31.143,32.141,0.0,11.0,11.0,3.0,1.0,0.35,180.0,1.0,right
,,ak2,1,2025-12-16,posner,2023.2.2,Win32,59.95203837,32.144,33.673,0.311366385,0.016324063,1.0,0.0,0.0,0.516,target,33.673,34.673,0.0,12.0,12.0,7.0,1.0,0.35,180.0,1.0,right
,,ak2,1,2025-12-16,posner,2023.2.2,Win32,59.95203837,34.673,36.174,0.429383284,0.002781122,1.0,0.0,0.0,0.5,target,36.174,37.174,0.0,13.0,13.0,5.0,1.0,0.35,180.0,1.0,right
