instructs.started,instructs.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetX,cueOri,congr,corrAns
0.0002,2.5705,1,1,2025-12-22,posner,2023.2.2,MacIntel,58.13953488,,,,,,,,,,,,,,,,,,,,
,,1,1,2025-12-22,posner,2023.2.2,MacIntel,58.13953488,2.5778,8.955,0.334650405,-0.016827788,1.0,0.0,0.0,5.3681,target,8.9552,9.9532,0.0,0.0,0.0,3.0,1.0,0.35,180.0,1.0,right
,,1,1,2025-12-22,posner,2023.2.2,MacIntel,58.13953488,9.9538,11.5035,-0.328473471,0.031294964,1.0,0.0,0.0,0.5492,target,11.5036,12.5042,0.0,1.0,1.0,8.0,1.0,-0.35,180.0,0.0,left
,,1,1,2025-12-22,posner,2023.2.2,MacIntel,58.13953488,12.5047,14.0206,-0.263848921,0.037927158,1.0,0.0,0.0,0.5004,target,14.0208,15.0208,0.0,2.0,2.0,12.0,1.0,-0.35,180.0,0.0,left
,,1,1,2025-12-22,posner,2023.2.2,MacIntel,58.13953488,15.0212,16.504,0.385128147,0.024207509,1.0,0.0,0.0,0.4669,target,16.504,17.5041,0.0,3.0,3.0,7.0,1.0,0.35,180.0,1.0,right
,,1,1,2025-12-22,posner,2023.2.2,MacIntel,58.13953488,17.5046,18.9874,-0.427754047,-0.042125674,1.0,0.0,0.0,0.467,target,18.9875,19.9868,0.0,4.0,4.0,6.0,1.0,-0.35,0.0,1.0,left
,,1,1,2025-12-22,posner,2023.2.2,MacIntel,58.13953488,19.9873,21.4206,0.368873651,-0.009004047,1.0,0.0,0.0,0.433,target,21.4207,22.421,0.0,5.0,5.0,13.0,1.0,0.35,0.0,0.0,right
,,1,1,2025-12-22,posner,2023.2.2,MacIntel,58.13953488,22.4215,23.8533,-0.260808228,-0.007553957,1.0,0.0,0.0,0.4161,target,23.8534,24.8543,0.0,6.0,6.0,4.0,1.0,-0.35,0.0,1.0,left
,,1,1,2025-12-22,posner,2023.2.2,MacIntel,58.13953488,24.8546,26.7044,0.293929856,-0.001888489,1.0,0.0,0.0,0.8344,target,26.7045,27.7044,0.0,7.0,7.0,9.0,1.0,0.35,0.0,0.0,right
,,1,1,2025-12-22,posner,2023.2.2,MacIntel,58.13953488,27.7047,29.1539,-0.316507419,0.008582509,1.0,0.0,0.0,0.4326,target,29.1539,30.1546,0.0,8.0,8.0,10.0,1.0,-0.35,180.0,0.0,left
,,1,1,2025-12-22,posner,2023.2.2,MacIntel,58.13953488,30.155,31.538,0.279681879,0.026708633,1.0,0.0,0.0,0.3666,target,31.538,32.5379,0.0,9.0,9.0,1.0,1.0,0.35,180.0,1.0,right
,,1,1,2025-12-22,posner,2023.2.2,MacIntel,58.13953488,32.5382,34.6545,-0.292389838,0.002799011,1.0,0.0,0.0,1.1008,target,34.6545,35.6546,0.0,10.0,10.0,0.0,1.0,-0.35,0.0,1.0,left
,,1,1,2025-12-22,posner,2023.2.2,MacIntel,58.13953488,35.6549,37.1211,0.321964928,-0.021734487,1.0,0.0,0.0,0.4498,target,37.1212,38.1212,0.0,11.0,11.0,5.0,1.0,0.35,180.0,1.0,right
,,1,1,2025-12-22,posner,2023.2.2,MacIntel,58.13953488,38.1215,39.937,0.331890737,-0.008942221,1.0,0.0,0.0,0.7989,target,39.937,40.9371,0.0,12.0,12.0,11.0,1.0,0.35,0.0,0.0,right
,,1,1,2025-12-22,posner,2023.2.2,MacIntel,58.13953488,40.9375,42.3213,-0.377017761,0.00692446,1.0,0.0,0.0,0.383,target,42.3213,43.3214,0.0,13.0,13.0,2.0,1.0,-0.35,0.0,1.0,left
