instructs.started,instructs.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetX,cueOri,congr,corrAns,trials.order
0.0001,4.557,1,1,2025-12-20,posner,2023.2.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,
,,1,1,2025-12-20,posner,2023.2.2,Win32,59.88023952,4.5603,8.5069,-0.311111111,-0.01957672,1.0,0.0,0.0,2.9325,target,8.5071,9.5073,0.0,0.0,0.0,4.0,1.0,-0.35,0.0,1.0,left,
,,1,1,2025-12-20,posner,2023.2.2,Win32,59.88023952,9.5078,11.1729,-0.346031746,0.015343915,1.0,0.0,0.0,0.6499,target,11.173,12.1726,0.0,1.0,1.0,6.0,1.0,-0.35,0.0,1.0,left,
,,1,1,2025-12-20,posner,2023.2.2,Win32,59.88023952,12.173,13.7724,-0.324867725,0.017460317,1.0,0.0,0.0,0.5834,target,13.7725,14.7727,0.0,2.0,2.0,12.0,1.0,-0.35,180.0,0.0,left,
,,1,1,2025-12-20,posner,2023.2.2,Win32,59.88023952,14.7731,16.7725,0.344973545,0.020634921,1.0,0.0,0.0,0.9834,target,16.7725,17.7745,0.0,3.0,3.0,7.0,1.0,0.35,180.0,1.0,right,
,,1,1,2025-12-20,posner,2023.2.2,Win32,59.88023952,17.7748,19.4557,-0.301587302,0.014285714,1.0,0.0,0.0,0.6666,target,19.4557,20.4551,0.0,4.0,4.0,0.0,1.0,-0.35,0.0,1.0,left,
,,1,1,2025-12-20,posner,2023.2.2,Win32,59.88023952,20.4554,22.1902,0.392592593,0.011111111,1.0,0.0,0.0,0.7167,target,22.1902,23.1883,0.0,5.0,5.0,13.0,1.0,0.35,0.0,0.0,right,
,,1,1,2025-12-20,posner,2023.2.2,Win32,59.88023952,23.1885,,,,,,,,,,,0.0,6.0,6.0,3.0,1.0,0.35,180.0,1.0,right,13.0
