instructs.started,instructs.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetX,cueOri,congr,corrAns
0.0008,4.0503,1,1,2025-12-21,posner,2023.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,
,,1,1,2025-12-21,posner,2023.2.2,MacIntel,60.24096386,4.0563,5.6341,0.388373615,0.004671144,1.0,0.0,0.0,0.5663,target,5.635,6.635,0.0,0.0,0.0,13.0,1.0,0.35,0.0,0.0,right
,,1,1,2025-12-21,posner,2023.2.2,MacIntel,60.24096386,6.6357,8.9171,-0.282418989,0.000793758,1.0,0.0,0.0,1.267,target,8.918,9.9177,0.0,1.0,1.0,4.0,1.0,-0.35,0.0,1.0,left
,,1,1,2025-12-21,posner,2023.2.2,MacIntel,60.24096386,9.9183,11.8663,-0.376900208,0.036541718,1.0,0.0,0.0,0.933,target,11.8669,12.8677,0.0,2.0,2.0,8.0,1.0,-0.35,180.0,0.0,left
,,1,1,2025-12-21,posner,2023.2.2,MacIntel,60.24096386,12.8683,14.5493,-0.265230526,0.022547529,1.0,0.0,0.0,0.6658,target,14.5502,15.5499,0.0,3.0,3.0,0.0,1.0,-0.35,0.0,1.0,left
,,1,1,2025-12-21,posner,2023.2.2,MacIntel,60.24096386,15.55,17.4004,0.387353756,-0.01930996,1.0,0.0,0.0,0.8333,target,17.4012,18.4008,0.0,4.0,4.0,11.0,1.0,0.35,0.0,0.0,right
,,1,1,2025-12-21,posner,2023.2.2,MacIntel,60.24096386,18.4013,19.9665,0.317988955,-0.054827009,1.0,0.0,0.0,0.5496,target,19.9672,20.968,0.0,5.0,5.0,9.0,1.0,0.35,0.0,0.0,right
,,1,1,2025-12-21,posner,2023.2.2,MacIntel,60.24096386,20.9685,22.3836,0.314092326,-0.047745728,1.0,0.0,0.0,0.3998,target,22.3842,23.3856,0.0,6.0,6.0,7.0,1.0,0.35,180.0,1.0,right
,,1,1,2025-12-21,posner,2023.2.2,MacIntel,60.24096386,23.3864,24.8671,-0.294017472,-0.011766857,1.0,0.0,0.0,0.4669,target,24.8682,25.868,0.0,7.0,7.0,10.0,1.0,-0.35,180.0,0.0,left
,,1,1,2025-12-21,posner,2023.2.2,MacIntel,60.24096386,25.8686,27.6333,0.338968211,-0.000803379,1.0,0.0,0.0,0.7496,target,27.6338,28.6342,0.0,8.0,8.0,5.0,1.0,0.35,180.0,1.0,right
,,1,1,2025-12-21,posner,2023.2.2,MacIntel,60.24096386,28.6346,30.0836,-0.351692388,-0.005868996,1.0,0.0,0.0,0.4338,target,30.0842,31.0848,0.0,9.0,9.0,2.0,1.0,-0.35,0.0,1.0,left
,,1,1,2025-12-21,posner,2023.2.2,MacIntel,60.24096386,31.0854,32.7336,-0.396417026,0.011300223,1.0,0.0,0.0,0.6331,target,32.7345,33.7349,0.0,10.0,10.0,12.0,1.0,-0.35,180.0,0.0,left
,,1,1,2025-12-21,posner,2023.2.2,MacIntel,60.24096386,33.7355,35.217,0.395772398,-0.0083994,1.0,0.0,0.0,0.4663,target,35.2176,36.2178,0.0,11.0,11.0,3.0,1.0,0.35,180.0,1.0,right
,,1,1,2025-12-21,posner,2023.2.2,MacIntel,60.24096386,36.2181,37.6834,-0.353967826,-0.008250269,1.0,0.0,0.0,0.4491,target,37.6839,38.6847,0.0,12.0,12.0,6.0,1.0,-0.35,0.0,1.0,left
,,1,1,2025-12-21,posner,2023.2.2,MacIntel,60.24096386,38.685,40.2008,0.296615225,0.006528056,1.0,0.0,0.0,0.5001,target,40.2016,41.2016,0.0,13.0,13.0,1.0,1.0,0.35,180.0,1.0,right
