instructs.started,instructs.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetX,cueOri,congr,corrAns
0.0,2.3771,amaia,1,2025-12-15,posner,2023.2.2,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,
,,amaia,1,2025-12-15,posner,2023.2.2,Win32,59.88023952,2.3787,4.0781,0.311942428,-0.019999991,1.0,0.0,0.0,0.6833,target,4.0782,5.0781,0.0,0.0,0.0,3.0,1.0,0.35,180.0,1.0,right
,,amaia,1,2025-12-15,posner,2023.2.2,Win32,59.88023952,5.0784,6.6621,0.329208616,0.03179857,1.0,0.0,0.0,0.5833,target,6.6621,7.6628,0.0,1.0,1.0,1.0,1.0,0.35,180.0,1.0,right
,,amaia,1,2025-12-15,posner,2023.2.2,Win32,59.88023952,7.6633,9.4467,-0.264748201,-0.014244596,1.0,0.0,0.0,0.767,target,9.4468,10.4471,0.0,2.0,2.0,6.0,1.0,-0.35,0.0,1.0,left
,,amaia,1,2025-12-15,posner,2023.2.2,Win32,59.88023952,10.4475,12.2477,-0.410935261,-0.01884893,1.0,0.0,0.0,0.7836,target,12.2478,13.2482,0.0,3.0,3.0,12.0,1.0,-0.35,180.0,0.0,left
,,amaia,1,2025-12-15,posner,2023.2.2,Win32,59.88023952,13.2485,15.2319,-0.34302153,-0.019999991,1.0,0.0,0.0,0.9666,target,15.2319,16.2326,0.0,4.0,4.0,8.0,1.0,-0.35,180.0,0.0,left
,,amaia,1,2025-12-15,posner,2023.2.2,Win32,59.88023952,16.2331,17.8333,-0.36374099,-0.038417284,1.0,0.0,0.0,0.5838,target,17.8333,18.8334,0.0,5.0,5.0,4.0,1.0,-0.35,0.0,1.0,left
,,amaia,1,2025-12-15,posner,2023.2.2,Win32,59.88023952,18.8338,20.8011,0.405179821,-0.026906492,1.0,0.0,0.0,0.9504,target,20.8013,21.8017,0.0,6.0,6.0,9.0,1.0,0.35,0.0,0.0,right
,,amaia,1,2025-12-15,posner,2023.2.2,Win32,59.88023952,21.802,23.5855,0.299280576,-0.002733804,1.0,0.0,0.0,0.7666,target,23.5855,24.5862,0.0,7.0,7.0,5.0,1.0,0.35,180.0,1.0,right
,,amaia,1,2025-12-15,posner,2023.2.2,Win32,59.88023952,24.5865,26.3194,-0.268201386,0.004172653,1.0,0.0,0.0,0.7161,target,26.3195,27.3202,0.0,8.0,8.0,2.0,1.0,-0.35,0.0,1.0,left
,,amaia,1,2025-12-15,posner,2023.2.2,Win32,59.88023952,27.3205,29.0538,-0.347625864,0.00647482,1.0,0.0,0.0,0.7164,target,29.0538,30.0546,0.0,9.0,9.0,10.0,1.0,-0.35,180.0,0.0,left
,,amaia,1,2025-12-15,posner,2023.2.2,Win32,59.88023952,30.0548,31.9053,0.341870556,-0.017697868,1.0,0.0,0.0,0.8338,target,31.9053,32.906,0.0,10.0,10.0,11.0,1.0,0.35,0.0,0.0,right
,,amaia,1,2025-12-15,posner,2023.2.2,Win32,59.88023952,32.9063,34.7895,0.316546763,0.01107911,1.0,0.0,0.0,0.8666,target,34.7895,35.7898,0.0,11.0,11.0,13.0,1.0,0.35,0.0,0.0,right
,,amaia,1,2025-12-15,posner,2023.2.2,Win32,59.88023952,35.7902,37.474,-0.314244552,-0.025755387,1.0,0.0,0.0,0.6833,target,37.4741,38.4745,0.0,12.0,12.0,0.0,1.0,-0.35,0.0,1.0,left
,,amaia,1,2025-12-15,posner,2023.2.2,Win32,59.88023952,38.4748,40.1085,0.397122302,-0.000431681,1.0,0.0,0.0,0.6169,target,40.1086,41.1089,0.0,13.0,13.0,7.0,1.0,0.35,180.0,1.0,right
