instructs.started,instructs.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetX,cueOri,congr,corrAns,finish.started,valid_av,invalid_av
0.0002,7.144,3,1,2025-12-18,posner,2023.2.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,
,,3,1,2025-12-18,posner,2023.2.2,Win32,60.24096386,7.1491,8.694,-0.381798002,-0.006104329,1.0,0.0,0.0,0.5329,target,8.6948,9.6932,0.0,0.0,0.0,8.0,1.0,-0.35,180.0,0.0,left,,,
,,3,1,2025-12-18,posner,2023.2.2,Win32,60.24096386,9.6941,11.642,0.306326304,-0.017203108,1.0,0.0,0.0,0.9327,target,11.642,12.6423,0.0,1.0,1.0,13.0,1.0,0.35,0.0,0.0,right,,,
,,3,1,2025-12-18,posner,2023.2.2,Win32,60.24096386,12.6429,14.0249,0.371809101,0.000554939,1.0,0.0,0.0,0.3669,target,14.025,15.0248,0.0,2.0,2.0,9.0,1.0,0.35,0.0,0.0,right,,,
,,3,1,2025-12-18,posner,2023.2.2,Win32,60.24096386,15.0257,16.857,0.358490566,-0.001664817,1.0,0.0,0.0,0.8161,target,16.857,17.8568,0.0,3.0,3.0,1.0,1.0,0.35,180.0,1.0,right,,,
,,3,1,2025-12-18,posner,2023.2.2,Win32,60.24096386,17.8573,19.3896,0.274139845,0.006104329,1.0,0.0,0.0,0.5167,target,19.3897,20.3894,0.0,4.0,4.0,3.0,1.0,0.35,180.0,1.0,right,,,
,,3,1,2025-12-18,posner,2023.2.2,Win32,60.24096386,20.3898,21.8223,-0.416204218,-0.034961154,1.0,0.0,0.0,0.4169,target,21.8224,22.8215,0.0,5.0,5.0,4.0,1.0,-0.35,0.0,1.0,left,,,
,,3,1,2025-12-18,posner,2023.2.2,Win32,60.24096386,22.8219,24.7043,-0.371809101,0.01054384,1.0,0.0,0.0,0.8663,target,24.7044,25.7045,0.0,6.0,6.0,2.0,1.0,-0.35,0.0,1.0,left,,,
,,3,1,2025-12-18,posner,2023.2.2,Win32,60.24096386,25.7051,27.5199,-0.375138735,-0.008324084,1.0,0.0,0.0,0.7995,target,27.52,28.52,0.0,7.0,7.0,12.0,1.0,-0.35,180.0,0.0,left,,,
,,3,1,2025-12-18,posner,2023.2.2,Win32,60.24096386,28.5206,30.5028,-0.298557159,-0.024972253,1.0,0.0,0.0,0.9665,target,30.5028,31.5026,0.0,8.0,8.0,6.0,1.0,-0.35,0.0,1.0,left,,,
,,3,1,2025-12-18,posner,2023.2.2,Win32,60.24096386,31.5031,32.7686,0.392896781,0.011653718,1.0,0.0,0.0,0.2496,target,32.7687,33.7684,0.0,9.0,9.0,11.0,1.0,0.35,0.0,0.0,right,,,
,,3,1,2025-12-18,posner,2023.2.2,Win32,60.24096386,33.769,35.7339,-0.324084351,0.012763596,1.0,0.0,0.0,0.9489,target,35.7339,36.7339,0.0,10.0,10.0,0.0,1.0,-0.35,0.0,1.0,left,,,
,,3,1,2025-12-18,posner,2023.2.2,Win32,60.24096386,36.7343,38.6333,0.297447281,-0.002774695,1.0,0.0,0.0,0.883,target,38.6334,39.6336,0.0,11.0,11.0,5.0,1.0,0.35,180.0,1.0,right,,,
,,3,1,2025-12-18,posner,2023.2.2,Win32,60.24096386,39.6339,41.0658,0.432852386,0.003884573,1.0,0.0,0.0,0.4161,target,41.0658,42.0654,0.0,12.0,12.0,7.0,1.0,0.35,180.0,1.0,right,,,
,,3,1,2025-12-18,posner,2023.2.2,Win32,60.24096386,42.0657,43.4317,-0.315205327,-0.012763596,1.0,0.0,0.0,0.3499,target,43.4318,44.4316,0.0,13.0,13.0,10.0,1.0,-0.35,180.0,0.0,left,,,
,,3,1,2025-12-18,posner,2023.2.2,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,44.4323,0.7288125,0.538583333
