instructs.started,instructs.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetX,cueOri,congr,corrAns
0.001,32.019,2,1,2025-12-16,posner,2023.2.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,
,,2,1,2025-12-16,posner,2023.2.2,MacIntel,58.82352941,32.021,33.885,0.354138399,0.004748982,1.0,0.0,0.0,0.85,target,33.886,34.885,0.0,0.0,0.0,5.0,1.0,0.35,180.0,1.0,right
,,2,1,2025-12-16,posner,2023.2.2,MacIntel,58.82352941,34.885,36.535,0.34192673,0.012890095,1.0,0.0,0.0,0.65,target,36.535,37.535,0.0,1.0,1.0,13.0,1.0,0.35,0.0,0.0,right
,,2,1,2025-12-16,posner,2023.2.2,MacIntel,58.82352941,37.535,39.602,-0.299864315,-0.011533243,1.0,0.0,0.0,1.067,target,39.602,40.602,0.0,2.0,2.0,12.0,1.0,-0.35,180.0,0.0,left
,,2,1,2025-12-16,posner,2023.2.2,MacIntel,58.82352941,40.602,42.135,-0.390773406,0.046811398,1.0,0.0,0.0,0.533,target,42.135,43.135,0.0,3.0,3.0,10.0,1.0,-0.35,180.0,0.0,left
,,2,1,2025-12-16,posner,2023.2.2,MacIntel,58.82352941,43.135,44.802,-0.327001357,0.007462687,1.0,0.0,0.0,0.667,target,44.802,45.802,0.0,4.0,4.0,2.0,1.0,-0.35,0.0,1.0,left
,,2,1,2025-12-16,posner,2023.2.2,MacIntel,58.82352941,45.802,47.252,0.305291723,-0.012890095,1.0,0.0,0.0,0.45,target,47.252,48.252,0.0,5.0,5.0,7.0,1.0,0.35,180.0,1.0,right
,,2,1,2025-12-16,posner,2023.2.2,MacIntel,58.82352941,48.252,50.169,-0.362279512,-0.019674355,1.0,0.0,0.0,0.916,target,50.169,51.169,0.0,6.0,6.0,0.0,1.0,-0.35,0.0,1.0,left
,,2,1,2025-12-16,posner,2023.2.2,MacIntel,58.82352941,51.169,52.669,0.271370421,-0.007462687,1.0,0.0,0.0,0.484,target,52.669,53.669,0.0,7.0,7.0,11.0,1.0,0.35,0.0,0.0,right
,,2,1,2025-12-16,posner,2023.2.2,MacIntel,58.82352941,53.669,55.136,-0.351424695,0.056309362,1.0,0.0,0.0,0.466,target,55.136,56.135,0.0,8.0,8.0,4.0,1.0,-0.35,0.0,1.0,left
,,2,1,2025-12-16,posner,2023.2.2,MacIntel,58.82352941,56.135,57.585,0.261872456,-0.035956581,1.0,0.0,0.0,0.45,target,57.585,58.585,0.0,9.0,9.0,1.0,1.0,0.35,180.0,1.0,right
,,2,1,2025-12-16,posner,2023.2.2,MacIntel,58.82352941,58.585,60.018,-0.381275441,0.007462687,1.0,0.0,0.0,0.433,target,60.018,61.019,0.0,10.0,10.0,8.0,1.0,-0.35,180.0,0.0,left
,,2,1,2025-12-16,posner,2023.2.2,MacIntel,58.82352941,61.019,62.469,0.392130258,0.05495251,1.0,0.0,0.0,0.45,target,62.469,63.469,0.0,11.0,11.0,9.0,1.0,0.35,0.0,0.0,right
,,2,1,2025-12-16,posner,2023.2.2,MacIntel,58.82352941,63.469,64.885,0.317503392,0.046811398,1.0,0.0,0.0,0.4,target,64.886,65.885,0.0,12.0,12.0,3.0,1.0,0.35,180.0,1.0,right
,,2,1,2025-12-16,posner,2023.2.2,MacIntel,58.82352941,65.886,67.302,-0.335142469,0.007462687,1.0,0.0,0.0,0.4,target,67.302,68.302,0.0,13.0,13.0,6.0,1.0,-0.35,0.0,1.0,left
