instructs.started,instructs.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetX,cueOri,congr,corrAns
0.0003,9.6652,antonia,1,2025-12-16,posner,2023.2.2,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,
,,antonia,1,2025-12-16,posner,2023.2.2,Win32,59.52380952,9.6752,11.4644,0.313551,-0.018298729,1.0,0.0,0.0,0.7818,target,11.465,12.4647,0.0,0.0,0.0,1.0,1.0,0.35,180.0,1.0,right
,,antonia,1,2025-12-16,posner,2023.2.2,Win32,59.52380952,12.4657,14.1975,-0.433234421,0.017309579,1.0,0.0,0.0,0.7158,target,14.1978,15.1974,0.0,1.0,1.0,4.0,1.0,-0.35,0.0,1.0,left
,,antonia,1,2025-12-16,posner,2023.2.2,Win32,59.52380952,15.198,16.9131,0.448071217,0.080613224,1.0,0.0,0.0,0.6985,target,16.9135,17.913,0.0,2.0,2.0,13.0,1.0,0.35,0.0,0.0,right
,,antonia,1,2025-12-16,posner,2023.2.2,Win32,59.52380952,17.9136,19.5316,0.318496568,0.022255193,1.0,0.0,0.0,0.6013,target,19.5318,20.5302,0.0,3.0,3.0,3.0,1.0,0.35,180.0,1.0,right
,,antonia,1,2025-12-16,posner,2023.2.2,Win32,59.52380952,20.5307,22.3138,0.322453077,-0.013353116,1.0,0.0,0.0,0.7663,target,22.3141,23.3133,0.0,4.0,4.0,9.0,1.0,0.35,0.0,0.0,right
,,antonia,1,2025-12-16,posner,2023.2.2,Win32,59.52380952,23.3142,25.0309,-0.261127596,0.012363966,1.0,0.0,0.0,0.7006,target,25.0311,26.029,0.0,5.0,5.0,12.0,1.0,-0.35,180.0,0.0,left
,,antonia,1,2025-12-16,posner,2023.2.2,Win32,59.52380952,26.0294,28.5475,-0.388724036,-0.013353116,1.0,0.0,0.0,1.5168,target,28.5477,29.5477,0.0,6.0,6.0,6.0,1.0,-0.35,0.0,1.0,left
,,antonia,1,2025-12-16,posner,2023.2.2,Win32,59.52380952,29.5481,31.1625,0.317507418,0.039070197,1.0,0.0,0.0,0.5996,target,31.1626,32.1626,0.0,7.0,7.0,7.0,1.0,0.35,180.0,1.0,right
,,antonia,1,2025-12-16,posner,2023.2.2,Win32,59.52380952,32.163,33.8627,-0.259149342,0.017309579,1.0,0.0,0.0,0.6826,target,33.863,34.8624,0.0,8.0,8.0,10.0,1.0,-0.35,180.0,0.0,left
,,antonia,1,2025-12-16,posner,2023.2.2,Win32,59.52380952,34.8628,36.6297,-0.279920855,0.007418398,1.0,0.0,0.0,0.7495,target,36.6298,37.6293,0.0,9.0,9.0,0.0,1.0,-0.35,0.0,1.0,left
,,antonia,1,2025-12-16,posner,2023.2.2,Win32,59.52380952,37.6299,39.3284,0.261127596,-0.00148368,1.0,0.0,0.0,0.6978,target,39.3287,40.3298,0.0,10.0,10.0,5.0,1.0,0.35,180.0,1.0,right
,,antonia,1,2025-12-16,posner,2023.2.2,Win32,59.52380952,40.3305,42.1292,0.305637982,0.00148368,1.0,0.0,0.0,0.7835,target,42.1294,43.1293,0.0,11.0,11.0,11.0,1.0,0.35,0.0,0.0,right
,,antonia,1,2025-12-16,posner,2023.2.2,Win32,59.52380952,43.13,44.7789,-0.445103858,0.016320475,1.0,0.0,0.0,0.6323,target,44.779,45.7795,0.0,12.0,12.0,2.0,1.0,-0.35,0.0,1.0,left
,,antonia,1,2025-12-16,posner,2023.2.2,Win32,59.52380952,45.78,47.5789,-0.352126577,0.088526197,1.0,0.0,0.0,0.7828,target,47.5792,48.5792,0.0,13.0,13.0,8.0,1.0,-0.35,180.0,0.0,left
